267.33,273.86,280.14,285.76,287.78,293.16,295.16,294.25,290.74,282.75,280.94,274.93
276.93,276.79,277.91,282.31,289.11,294.65,297.23,294.97,288.57,287.66,278.27,275.46
279.22,274.24,275.67,281.2,289.09,292.58,293.75,293.66,290.1,286.49,276.57,270.7
274.24,274.35,277.95,282.76,289.05,293.66,295.35,294.16,290.56,286.42,275.68,274.75
275.5,275.26,277.39,283.66,288.1,295.17,296.56,294.48,290.33,282.32,279.61,274.73
275.77,275.25,278.66,282.43,291.4,294.58,295.76,294.6801,290.82,285.68,278.59,274.78
272.97,276.57,276.85,286.82,286.67,293.72,294.94,294.12,292.01,285.66,277.79,272.65
270.78,273.27,278.63,285.71,289.63,290.53,297.06,296.12,291.38,284.67,276.89,271.22
270.42,275.28,276.7,281.69,288.01,292.46,294.18,293.62,288.83,285.94,278.13,277.92
270.12,275.77,277.41,285.01,289.08,294.23,294.76,293.41,291.21,282.03,279.01,275.18
270.36,268.19,275.14,283.27,287.52,290.92,295.31,293.49,290.25,284,279.67,269.41
270.61,273.81,276.51,283.76,290.61,292.59,295.34,296.19,291.77,285.31,277.57,275.08
273.53,271.95,270.27,285.28,287.19,292.43,293.49,295.06,291.63,284.54,278.63,269.06
268.54,274.88,279.37,279.96,285.9,291.48,294.43,294.43,292.78,284.86,279.34,273.49
271.17,273.73,276.3,281.76,291.15,293.02,293.46,293.68,288.8,285.16,277.88,270.19
269.3,268.55,279.39,283.26,287.57,292.47,293.88,292.74,288.97,286.22,279.62,268.3
272.91,270.48,277.89,284.33,289.53,293.2,295.02,293,290.38,282.47,280.35,275.26
271.46,272.42,275.45,283.15,291.14,292.17,294,293.82,292.44,283.13,279.28,275.87
268.85,272.37,278.66,281.88,287.34,292.78,295.81,293.88,288.66,282.58,279.24,273.27
274.42,270.58,279.04,284.34,285.6,293.95,293.96,292.97,288.4,284.31,276.23,275.21
269,268.31,278.84,283.93,286.69,292.6801,295.05,295.25,290.73,284.75,279.44,271.81
270.97,272.67,274.58,284.49,288.99,293.29,295.64,293.81,290.08,284.27,276.95,270.57
267.78,272.01,275.65,284.27,290.47,293.09,294.97,294.56,292.91,286.18,279.55,274.76
269.78,273.09,275.41,281.43,286.49,294.39,294.04,293.32,292.85,288.13,278.04,278.21
273.63,271.09,277.15,282.66,288.53,290.21,294.5,293.9,291.54,282.49,277.59,276.76
272.53,272.29,282.51,282.61,286.78,294.06,295.16,295.01,291.68,285.93,279.43,274.44
276.63,272.72,279.33,283.87,288.13,290.98,294.4,294.3,289.22,282.79,279.06,274.02
273.77,274.03,276.26,280.47,290.39,293.4,294.99,295.92,289.28,285.62,280.92,274.7
270.33,277.07,281.28,283.38,286.55,293.46,293.5,292.57,289.08,281.66,274.48,270.54
263.94,271.35,280.63,284.93,290.47,291.3,295.81,294.65,292.41,283.19,280.57,272.57
267.26,265.8,275.71,283.21,287.57,292.7,294.62,295.55,292.42,282.97,279.95,274.45
269.27,267.08,279.19,282.91,287.94,291.92,294.03,294.11,290.67,283.58,280.28,275.03
272.12,269.39,276.15,282.67,288.68,291.3,295.63,295.83,292.15,282.73,277.23,273.03
268.22,273.56,275.88,285.29,287.27,293.52,294.99,293.43,289.96,283.06,277.81,272.15
268.92,273.23,278.48,280.93,290.78,291.63,295.48,292.55,290.08,285.35,280.91,277.9
272.36,273.89,278.66,281.59,286.79,292.66,295.4,295.65,290.58,285.18,279.32,271.23
269.75,276.24,275.16,282.92,286.94,293.97,293.66,294.74,289.12,288.35,277.37,278.79
268.49,271.63,279.4,285.47,289.51,291.63,294.81,293.68,291.19,286.7,283.08,271.32
271.43,273.84,278.21,284.87,289.21,293.13,296.12,293.32,291.95,285.6,279.2,274.34
271.41,273.61,279.06,282.69,290.32,294.16,296.57,295.21,291.15,281.62,280.52,275.51
270.11,272.78,278,283.11,288.52,291.99,296.61,296.62,290.22,281.01,279.75,273.78
275.77,272.37,279.26,281.58,286.79,293.46,295.58,294.02,290.88,284.79,278.27,266.73
276.42,277.2,280.35,283.27,287.28,292.58,294.86,294.28,290.78,285.45,280.74,276.91
272.81,275.17,279.27,285.14,292.45,294.08,296.45,295.19,290.72,285.29,277.98,275.61
272.68,275.11,277.45,283.36,287.28,291.0201,295.22,292.72,290.58,283.08,279.61,273.84
275.4,271.53,276.08,283.04,288.86,292.91,296.6,295.67,290.82,283.75,279.21,273.28
268.28,273.24,277.29,285.55,285.78,294.66,295.85,293.45,289.77,283.95,281.57,276.79
272.94,271.38,279.38,282.86,288.22,293.92,296.18,297.3,289.83,285.98,275.94,271.23
271.42,272.4,274.93,283.28,288.48,294.01,293.81,294.09,290.43,284.68,275.5,276.09
271.95,275.92,279.16,281.01,285.53,292.4,294.97,293.35,289.81,284.14,277.25,274.46
276.31,276.98,278.74,284.08,290.54,292.73,294.96,295.24,292.57,285.07,279.52,276.26
273.78,275.07,274.95,284.95,289.1,293.51,297.18,294.17,290.63,284.11,281.23,274.6
271.32,276.52,280.39,283.33,289.79,293.91,293.45,293.69,290.11,285.55,277.11,269.13
271.18,275.72,275.49,285.52,288.74,292.8,293.88,295.62,289.62,284.24,281.66,277.07
274.94,275.2,278.8,284.96,287.26,293.96,296.46,295.71,292.57,284.62,277.76,272.88
268.37,271.22,279.35,284.72,288.15,291.28,294.84,295.48,290.43,283.66,281.43,273.18
269.33,272.62,279.52,283.77,291.55,292.52,294.64,293.54,291.56,285.14,280.88,274.3
273.79,274.64,275.71,284.59,286.19,294.4301,296.61,296.36,292.78,285.7,280.03,271.68
277.05,273.15,277.53,285.49,287.17,292.04,295.71,295.9,289.39,283.21,280.22,276.95
274.41,267.64,280.11,282.21,289.97,293.36,293.84,296.56,292.17,287.96,278.76,275.41
272.22,273.32,278.06,285.36,286.75,293.82,294.72,293.51,291.89,283.51,277.15,274.64
269.26,273.17,279.1,283.82,288.96,292.61,292.89,294.86,290.79,283.23,281.38,272.75
270.1,269.78,279.12,285.52,290.04,294.75,296.2,295.74,291.35,284.66,278.58,269.12
269.52,274.77,278.21,285.4,289.93,293.54,297.04,294.78,291.44,284.09,280.95,276.27
274.18,275.76,283.99,283.41,291.65,292.96,297.29,294.75,290.72,284.54,277.03,276.8
273.63,272.27,275.43,284.12,288.82,293.42,295.74,293.54,290.3,285.51,277.23,274.98
268.08,271.09,274.99,284.07,288.92,293.9,293.84,293.36,290.72,284.9,276.52,275.94
270.69,267.18,276.62,284.28,291.36,294.07,295.2,294.19,292.78,284.8,281.92,280.42
270.95,274.19,281.88,283.91,288.12,293.91,296.56,297.11,293.82,286.8,280.65,274.79
